Time [mm:ss]	UTC Time [hh:mm:ss]	Range [m]	Vertical Speed [m/s]	Horizontal Speed [m/s]	Longitude [°]	Latitude [°]	Altitude [m]
13:22.6     	05:33:00.6         	641.5    	0.0                 	4.5                   	7.20292      	61.6764     	0.0
13:23.5     	05:33:01.5         	1079.8   	0.4                 	5.2                   	7.20299      	61.6764     	1368.5
13:24.6     	05:33:02.6         	1085.0   	0.3                 	6.2                   	7.20305      	61.6764     	1371.5
13:25.5     	05:33:03.5         	1090.0   	0.4                 	6.0                   	7.20314      	61.6764     	1374.7
13:26.6     	05:33:04.6         	1094.9   	0.4                 	5.8                   	7.20322      	61.6763     	1378.0
13:28.6     	05:33:06.6         	1105.2   	0.6                 	5.2                   	7.20334      	61.6763     	1384.2
13:29.5     	05:33:07.5         	1109.5   	0.5                 	3.7                   	7.20340      	61.6762     	1387.3
13:30.6     	05:33:08.6         	1113.3   	0.5                 	3.1                   	7.20344      	61.6762     	1390.5
13:31.6     	05:33:09.6         	669.3    	0.6                 	3.3                   	7.20346      	61.6762     	0.0
13:32.7     	05:33:10.7         	1121.5   	0.4                 	4.3                   	7.20350      	61.6762     	1396.7
13:34.7     	05:33:12.7         	678.4    	0.0                 	4.7                   	7.20358      	61.6761     	0.0
13:35.6     	05:33:13.6         	1136.5   	0.6                 	5.9                   	7.20361      	61.6761     	1405.8
13:36.5     	05:33:14.5         	1142.3   	0.6                 	6.3                   	7.20365      	61.6760     	1408.7
13:37.6     	05:33:15.6         	1148.0   	0.5                 	5.9                   	7.20368      	61.6760     	1411.5
13:38.7     	05:33:16.7         	1153.1   	0.6                 	4.7                   	7.20373      	61.6759     	1414.6
13:39.6     	05:33:17.6         	1158.3   	0.5                 	4.9                   	7.20375      	61.6759     	1417.5
13:40.5     	05:33:18.5         	1163.5   	0.4                 	5.7                   	7.20378      	61.6758     	1420.2
13:41.7     	05:33:19.7         	1168.9   	0.5                 	5.9                   	7.20383      	61.6758     	1423.3
13:42.5     	05:33:20.5         	1174.2   	0.6                 	5.1                   	7.20388      	61.6757     	1426.6
13:43.7     	05:33:21.7         	1179.5   	0.6                 	4.6                   	7.20391      	61.6757     	1429.6
13:44.5     	05:33:22.5         	1184.5   	0.5                 	4.8                   	7.20392      	61.6756     	1432.4
13:45.7     	05:33:23.7         	---      	---                 	---                   	---          	---         	---
13:46.5     	05:33:24.5         	1195.2   	0.3                 	5.9                   	7.20397      	61.6755     	1437.9
13:47.7     	05:33:25.7         	1200.5   	0.3                 	5.2                   	7.20400      	61.6755     	1440.6
13:48.5     	05:33:26.5         	1205.7   	0.4                 	4.7                   	7.20404      	61.6754     	1444.0
13:49.8     	05:33:27.8         	1210.7   	0.5                 	4.6                   	7.20407      	61.6754     	1447.3
13:51.5     	05:33:29.5         	1221.5   	0.6                 	5.1                   	7.20414      	61.6753     	1453.8
13:52.6     	05:33:30.6         	1226.8   	0.6                 	4.6                   	7.20419      	61.6753     	1457.3
13:54.6     	05:33:32.6         	1237.5   	0.8                 	5.1                   	7.20429      	61.6752     	1464.3
13:55.5     	05:33:33.5         	1243.1   	0.8                 	5.0                   	7.20434      	61.6752     	1467.9
13:56.6     	05:33:34.6         	1248.4   	0.8                 	4.1                   	7.20438      	61.6752     	1471.6
13:57.5     	05:33:35.5         	1253.2   	0.9                 	3.3                   	7.20442      	61.6751     	1475.3
13:58.7     	05:33:36.7         	1258.3   	1.0                 	3.8                   	7.20445      	61.6751     	1479.2
13:59.6     	05:33:37.6         	782.7    	0.0                 	4.9                   	7.20451      	61.6751     	0.0
14:00.7     	05:33:38.7         	1270.4   	1.4                 	5.2                   	7.20457      	61.6750     	1487.7
14:01.6     	05:33:39.6         	791.3    	0.0                 	4.3                   	7.20462      	61.6750     	0.0
14:02.7     	05:33:40.7         	---      	---                 	---                   	---          	---         	---
14:03.6     	05:33:41.6         	1290.1   	2.1                 	4.4                   	7.20465      	61.6749     	1502.6
14:04.5     	05:33:42.5         	1297.0   	2.2                 	4.9                   	7.20468      	61.6749     	1507.8
14:05.6     	05:33:43.6         	1304.1   	2.3                 	4.7                   	7.20472      	61.6749     	1513.1
14:07.6     	05:33:45.6         	1318.0   	2.2                 	5.0                   	7.20480      	61.6748     	1523.4
14:08.8     	05:33:46.8         	1325.2   	2.3                 	5.4                   	7.20485      	61.6747     	1528.6
14:09.7     	05:33:47.7         	1332.6   	2.3                 	5.1                   	7.20489      	61.6747     	1533.8
14:10.6     	05:33:48.6         	1339.6   	2.5                 	4.0                   	7.20493      	61.6746     	1539.2
14:11.7     	05:33:49.7         	832.0    	2.3                 	3.6                   	7.20495      	61.6746     	0.0
14:12.6     	05:33:50.6         	1352.8   	2.1                 	4.7                   	7.20497      	61.6746     	1549.6
14:13.7     	05:33:51.7         	1360.1   	2.3                 	6.1                   	7.20499      	61.6745     	1554.8
14:14.6     	05:33:52.6         	---      	---                 	---                   	---          	---         	---
14:15.7     	05:33:53.7         	850.9    	0.0                 	5.2                   	7.20506      	61.6744     	0.0
14:16.6     	05:33:54.6         	1382.2   	2.1                 	5.0                   	7.20511      	61.6744     	1570.1
14:17.7     	05:33:55.7         	1389.3   	2.1                 	5.1                   	7.20516      	61.6743     	1575.1
14:18.7     	05:33:56.7         	1396.6   	2.2                 	5.5                   	7.20519      	61.6743     	1580.2
14:19.6     	05:33:57.6         	1404.4   	2.3                 	5.1                   	7.20521      	61.6742     	1585.5
14:20.7     	05:33:58.7         	1411.9   	2.3                 	4.5                   	7.20523      	61.6742     	1590.9
14:21.5     	05:33:59.5         	1419.5   	2.3                 	4.9                   	7.20526      	61.6741     	1596.2
14:22.6     	05:34:00.6         	1426.7   	2.2                 	5.7                   	7.20531      	61.6741     	1601.3
14:23.5     	05:34:01.5         	1434.3   	2.4                 	5.5                   	7.20536      	61.6741     	1606.6
14:24.6     	05:34:02.6         	1441.9   	2.0                 	5.0                   	7.20539      	61.6740     	1611.7
14:25.5     	05:34:03.5         	1449.2   	2.1                 	4.7                   	7.20541      	61.6739     	1616.8
14:26.6     	05:34:04.6         	1456.1   	2.2                 	4.9                   	7.20543      	61.6739     	1622.0
14:27.6     	05:34:05.6         	1463.1   	2.3                 	4.6                   	7.20545      	61.6739     	1627.2
14:28.7     	05:34:06.7         	1470.0   	2.2                 	4.6                   	7.20548      	61.6738     	1632.3
14:29.6     	05:34:07.6         	1476.9   	2.1                 	5.0                   	7.20553      	61.6738     	1637.3
14:31.6     	05:34:09.6         	1484.2   	2.2                 	5.8                   	7.20557      	61.6737     	1642.3
14:32.5     	05:34:10.5         	1498.7   	2.1                 	4.6                   	7.20563      	61.6736     	1652.4
14:33.6     	05:34:11.6         	1505.2   	2.1                 	3.4                   	7.20566      	61.6736     	1657.4
14:34.5     	05:34:12.5         	939.5    	0.0                 	3.8                   	7.20569      	61.6736     	0.0
14:35.6     	05:34:13.6         	1517.9   	2.1                 	4.7                   	7.20573      	61.6735     	1667.3
14:36.5     	05:34:14.5         	1524.9   	1.9                 	5.2                   	7.20576      	61.6735     	1672.2
14:37.7     	05:34:15.7         	1531.9   	2.0                 	4.9                   	7.20578      	61.6735     	1677.2
14:38.6     	05:34:16.6         	---      	---                 	---                   	---          	---         	---
14:39.7     	05:34:17.7         	1545.1   	1.9                 	4.2                   	7.20583      	61.6734     	1686.8
14:40.6     	05:34:18.6         	1551.6   	1.8                 	4.6                   	7.20585      	61.6733     	1691.5
14:42.6     	05:34:20.6         	1565.1   	2.0                 	4.7                   	7.20591      	61.6732     	1701.1
14:44.5     	05:34:22.5         	1578.3   	1.9                 	4.8                   	7.20598      	61.6732     	1710.6
14:45.7     	05:34:23.7         	1585.1   	1.8                 	5.1                   	7.20600      	61.6731     	1715.4
14:46.6     	05:34:24.6         	1591.8   	1.9                 	4.8                   	7.20602      	61.6731     	1720.1
14:47.5     	05:34:25.5         	---      	---                 	---                   	---          	---         	---
14:48.6     	05:34:26.6         	---      	---                 	---                   	---          	---         	---
14:49.5     	05:34:27.5         	1611.9   	1.8                 	5.2                   	7.20614      	61.6730     	1733.8
14:50.6     	05:34:28.6         	1618.8   	1.8                 	4.8                   	7.20617      	61.6729     	1738.5
14:51.5     	05:34:29.5         	1625.4   	1.9                 	4.3                   	7.20620      	61.6729     	1743.2
14:52.6     	05:34:30.6         	1631.7   	1.7                 	4.3                   	7.20623      	61.6728     	1747.8
14:54.6     	05:34:32.6         	1645.0   	1.8                 	5.2                   	7.20628      	61.6727     	1757.0
14:55.6     	05:34:33.6         	1651.9   	1.9                 	4.9                   	7.20631      	61.6727     	1761.7
14:58.7     	05:34:36.7         	1671.4   	2.0                 	4.6                   	7.20641      	61.6726     	1775.7
