Time [sec]	Time (UTC)	P [hPa]	T [°C]	Hu [%]	Ws [m/s]	Wd [°]	Ws U [m/s]	Ws V [m/s]	Geopot [m]	Dew [°C]
3424      	06:16:48  	381.5  	-37.00	16    	21.6    	252   	20.5      	6.9       	7316      	-52.8
3425      	06:16:49  	381.4  	-37.00	16    	21.6    	252   	20.5      	6.8       	7319      	-52.8
3426      	06:16:50  	381.2  	-37.00	16    	21.5    	252   	20.4      	6.8       	7321      	-52.8
3427      	06:16:51  	381.1  	-37.00	16    	21.5    	252   	20.4      	6.8       	7324      	-52.8
3428      	06:16:52  	381.0  	-37.10	16    	21.5    	252   	20.4      	6.8       	7326      	-52.8
3429      	06:16:53  	380.8  	-37.10	16    	21.5    	252   	20.4      	6.8       	7328      	-52.8
3430      	06:16:54  	380.7  	-37.10	16    	21.4    	252   	20.3      	6.7       	7331      	-52.8
3431      	06:16:55  	380.6  	-37.10	16    	21.4    	252   	20.3      	6.7       	7333      	-52.8
3432      	06:16:56  	380.4  	-37.10	16    	21.4    	252   	20.3      	6.7       	7336      	-52.8
3433      	06:16:57  	380.3  	-37.20	16    	21.4    	252   	20.3      	6.7       	7338      	-52.8
3434      	06:16:58  	380.2  	-37.20	16    	21.4    	252   	20.3      	6.7       	7340      	-52.8
3435      	06:16:59  	380.0  	-37.20	16    	21.4    	252   	20.4      	6.6       	7343      	-52.8
3436      	06:17:00  	379.9  	-37.20	16    	21.5    	252   	20.4      	6.6       	7345      	-52.8
3437      	06:17:01  	379.8  	-37.20	16    	21.5    	252   	20.5      	6.6       	7348      	-52.8
3438      	06:17:02  	379.6  	-37.30	16    	21.5    	252   	20.5      	6.6       	7350      	-52.8
3439      	06:17:03  	379.5  	-37.30	16    	21.6    	252   	20.6      	6.6       	7352      	-52.8
3440      	06:17:04  	379.4  	-37.30	16    	21.6    	252   	20.6      	6.6       	7355      	-52.8
3441      	06:17:05  	379.2  	-37.30	16    	21.7    	252   	20.7      	6.6       	7357      	-52.7
3442      	06:17:06  	379.1  	-37.30	16    	21.7    	252   	20.7      	6.6       	7360      	-52.7
3443      	06:17:07  	379.0  	-37.40	16    	21.7    	252   	20.7      	6.6       	7362      	-52.7
3444      	06:17:08  	378.8  	-37.40	16    	21.7    	252   	20.7      	6.6       	7364      	-52.7
3445      	06:17:09  	378.7  	-37.40	16    	21.7    	252   	20.7      	6.6       	7367      	-52.7
3446      	06:17:10  	378.6  	-37.40	16    	21.8    	252   	20.8      	6.6       	7369      	-52.8
3447      	06:17:11  	378.4  	-37.40	16    	21.8    	252   	20.8      	6.6       	7372      	-52.7
3448      	06:17:12  	378.3  	-37.40	17    	21.8    	252   	20.7      	6.7       	7374      	-52.5
3449      	06:17:13  	378.2  	-37.50	17    	21.8    	252   	20.7      	6.7       	7377      	-52.4
3450      	06:17:14  	378.0  	-37.50	17    	21.8    	252   	20.8      	6.7       	7379      	-52.3
3451      	06:17:15  	377.9  	-37.50	18    	21.8    	252   	20.7      	6.7       	7382      	-52.2
3452      	06:17:16  	377.8  	-37.50	18    	21.8    	252   	20.7      	6.7       	7384      	-52.1
3453      	06:17:17  	377.6  	-37.50	18    	21.8    	252   	20.7      	6.8       	7387      	-52.0
3454      	06:17:18  	377.5  	-37.50	18    	21.7    	252   	20.6      	6.8       	7389      	-51.9
3455      	06:17:19  	377.4  	-37.60	19    	21.7    	252   	20.6      	6.8       	7391      	-51.8
3456      	06:17:20  	377.2  	-37.60	19    	21.7    	252   	20.6      	6.8       	7394      	-51.7
3457      	06:17:21  	377.1  	-37.60	19    	21.7    	251   	20.6      	6.9       	7396      	-51.6
3458      	06:17:22  	377.0  	-37.60	19    	21.7    	251   	20.6      	6.9       	7399      	-51.5
3459      	06:17:23  	376.8  	-37.60	20    	21.6    	251   	20.5      	6.9       	7401      	-51.4
3460      	06:17:24  	376.7  	-37.70	20    	21.6    	251   	20.4      	7.0       	7404      	-51.3
3461      	06:17:25  	376.5  	-37.70	20    	21.6    	251   	20.4      	7.0       	7406      	-51.3
3462      	06:17:26  	376.4  	-37.70	20    	21.6    	251   	20.4      	7.0       	7409      	-51.3
3463      	06:17:27  	376.3  	-37.70	20    	21.6    	251   	20.4      	7.0       	7411      	-51.2
3464      	06:17:28  	376.1  	-37.70	20    	21.6    	251   	20.4      	7.0       	7414      	-51.2
3465      	06:17:29  	376.0  	-37.80	20    	21.7    	251   	20.5      	7.0       	7416      	-51.2
3466      	06:17:30  	375.9  	-37.80	20    	21.7    	251   	20.5      	7.0       	7419      	-51.2
3467      	06:17:31  	375.7  	-37.80	21    	21.8    	251   	20.6      	7.0       	7421      	-51.3
3468      	06:17:32  	375.6  	-37.80	21    	21.8    	251   	20.6      	7.0       	7424      	-51.3
3469      	06:17:33  	375.5  	-37.90	21    	21.9    	251   	20.8      	7.0       	7426      	-51.3
3470      	06:17:34  	375.3  	-37.90	21    	21.9    	251   	20.7      	7.1       	7429      	-51.3
3471      	06:17:35  	375.2  	-37.90	21    	21.9    	251   	20.7      	7.0       	7431      	-51.3
3472      	06:17:36  	375.1  	-37.90	21    	22.0    	251   	20.8      	7.1       	7434      	-51.3
3473      	06:17:37  	374.9  	-37.90	21    	22.0    	251   	20.9      	7.0       	7436      	-51.3
3474      	06:17:38  	374.8  	-38.00	21    	22.1    	251   	20.9      	7.0       	7438      	-51.4
3475      	06:17:39  	374.7  	-38.00	21    	22.1    	251   	20.9      	7.0       	7441      	-51.4
3476      	06:17:40  	374.5  	-38.00	21    	22.2    	252   	21.1      	7.0       	7443      	-51.4
3477      	06:17:41  	374.4  	-38.00	21    	22.3    	251   	21.1      	7.1       	7446      	-51.4
3478      	06:17:42  	374.3  	-38.00	20    	22.3    	251   	21.1      	7.1       	7448      	-51.5
3479      	06:17:43  	374.1  	-38.00	20    	22.3    	251   	21.1      	7.1       	7451      	-51.5
3480      	06:17:44  	374.0  	-38.10	20    	22.4    	251   	21.2      	7.2       	7453      	-51.5
3481      	06:17:45  	373.9  	-38.10	20    	22.4    	251   	21.2      	7.2       	7455      	-51.5
3482      	06:17:46  	373.7  	-38.10	20    	22.5    	251   	21.3      	7.3       	7458      	-51.5
3483      	06:17:47  	373.6  	-38.10	20    	22.5    	251   	21.3      	7.3       	7460      	-51.6
3484      	06:17:48  	373.5  	-38.10	20    	22.5    	251   	21.3      	7.3       	7463      	-51.6
3485      	06:17:49  	373.3  	-38.10	20    	22.5    	251   	21.3      	7.3       	7465      	-51.6
3486      	06:17:50  	373.2  	-38.20	20    	22.5    	251   	21.3      	7.4       	7468      	-51.6
3487      	06:17:51  	373.1  	-38.20	20    	22.5    	251   	21.3      	7.4       	7470      	-51.6
3488      	06:17:52  	372.9  	-38.20	20    	22.5    	251   	21.2      	7.4       	7473      	-51.6
3489      	06:17:53  	372.8  	-38.20	20    	22.5    	251   	21.2      	7.4       	7475      	-51.6
3490      	06:17:54  	372.7  	-38.20	20    	22.5    	251   	21.2      	7.4       	7478      	-51.6
3491      	06:17:55  	372.5  	-38.20	21    	22.5    	251   	21.2      	7.5       	7480      	-51.6
3492      	06:17:56  	372.4  	-38.20	21    	22.4    	250   	21.1      	7.5       	7482      	-51.6
3493      	06:17:57  	372.3  	-38.20	21    	22.5    	250   	21.2      	7.6       	7485      	-51.6
3494      	06:17:58  	372.1  	-38.30	21    	22.4    	250   	21.1      	7.6       	7487      	-51.6
3495      	06:17:59  	372.0  	-38.30	21    	22.4    	250   	21.0      	7.7       	7490      	-51.6
3496      	06:18:00  	371.9  	-38.30	21    	22.4    	250   	21.0      	7.7       	7492      	-51.6
3497      	06:18:01  	371.7  	-38.30	21    	22.4    	250   	21.0      	7.7       	7495      	-51.7
3498      	06:18:02  	371.6  	-38.30	21    	22.3    	250   	20.9      	7.7       	7498      	-51.7
3499      	06:18:03  	371.4  	-38.30	21    	22.3    	250   	20.9      	7.7       	7500      	-51.7
3500      	06:18:04  	371.3  	-38.40	21    	22.3    	250   	20.9      	7.7       	7503      	-51.7
3501      	06:18:05  	371.2  	-38.40	21    	22.2    	250   	20.8      	7.7       	7505      	-51.7
3502      	06:18:06  	371.0  	-38.40	21    	22.2    	250   	20.8      	7.8       	7508      	-51.7
3503      	06:18:07  	370.9  	-38.40	21    	22.2    	250   	20.8      	7.8       	7511      	-51.7
3504      	06:18:08  	370.7  	-38.40	21    	22.2    	250   	20.8      	7.8       	7513      	-51.8
3505      	06:18:09  	370.6  	-38.40	21    	22.2    	250   	20.8      	7.8       	7516      	-51.8
3506      	06:18:10  	370.5  	-38.40	21    	22.2    	250   	20.8      	7.8       	7518      	-51.8
3507      	06:18:11  	370.3  	-38.40	21    	22.1    	250   	20.7      	7.7       	7521      	-51.8
3508      	06:18:12  	370.2  	-38.50	21    	22.1    	250   	20.7      	7.7       	7523      	-51.8
3509      	06:18:13  	370.1  	-38.50	21    	22.2    	250   	20.8      	7.8       	7525      	-51.8
3510      	06:18:14  	370.0  	-38.50	21    	22.2    	250   	20.8      	7.8       	7528      	-51.8
3511      	06:18:15  	369.8  	-38.50	21    	22.2    	250   	20.8      	7.7       	7530      	-51.8
3512      	06:18:16  	369.7  	-38.50	21    	22.2    	250   	20.8      	7.7       	7533      	-51.8
3513      	06:18:17  	369.6  	-38.60	21    	22.3    	250   	20.9      	7.7       	7535      	-51.8
3514      	06:18:18  	369.4  	-38.60	21    	22.3    	250   	20.9      	7.7       	7538      	-51.8
3515      	06:18:19  	369.3  	-38.60	21    	22.3    	250   	20.9      	7.7       	7540      	-51.8
3516      	06:18:20  	369.2  	-38.60	21    	22.3    	250   	20.9      	7.7       	7543      	-51.8
3517      	06:18:21  	369.0  	-38.60	21    	22.3    	250   	20.9      	7.7       	7545      	-51.8
3518      	06:18:22  	368.9  	-38.60	21    	22.4    	250   	21.0      	7.7       	7548      	-51.8
3519      	06:18:23  	368.8  	-38.60	21    	22.5    	250   	21.1      	7.7       	7550      	-51.8
3520      	06:18:24  	368.6  	-38.60	21    	22.5    	250   	21.1      	7.7       	7553      	-51.8
3521      	06:18:25  	368.5  	-38.70	21    	22.5    	250   	21.1      	7.7       	7555      	-51.8
3522      	06:18:26  	368.4  	-38.70	21    	22.6    	250   	21.2      	7.7       	7558      	-51.8
3523      	06:18:27  	368.2  	-38.70	21    	22.6    	250   	21.2      	7.8       	7560      	-51.8
3524      	06:18:28  	368.1  	-38.70	21    	22.6    	250   	21.2      	7.8       	7562      	-51.9
3525      	06:18:29  	368.0  	-38.70	21    	22.6    	250   	21.2      	7.8       	7565      	-51.8
3526      	06:18:30  	367.8  	-38.80	21    	22.6    	250   	21.2      	7.8       	7567      	-51.9
3527      	06:18:31  	367.7  	-38.80	21    	22.6    	250   	21.2      	7.8       	7570      	-51.9
3528      	06:18:32  	367.6  	-38.80	21    	22.7    	250   	21.3      	7.8       	7572      	-51.9
3529      	06:18:33  	367.4  	-38.80	21    	22.7    	250   	21.3      	7.9       	7575      	-51.9
3530      	06:18:34  	367.3  	-38.80	21    	22.7    	250   	21.3      	7.9       	7577      	-51.9
3531      	06:18:35  	367.2  	-38.90	21    	22.7    	250   	21.3      	7.9       	7580      	-52.0
3532      	06:18:36  	367.1  	-38.90	21    	22.8    	250   	21.4      	7.9       	7582      	-52.0
3533      	06:18:37  	366.9  	-38.90	21    	22.8    	250   	21.4      	7.9       	7584      	-51.9
3534      	06:18:38  	366.8  	-38.90	21    	22.8    	250   	21.4      	7.9       	7587      	-51.9
3535      	06:18:39  	366.7  	-38.90	21    	22.8    	250   	21.4      	8.0       	7589      	-51.9
3536      	06:18:40  	366.5  	-38.90	22    	22.8    	250   	21.4      	7.9       	7592      	-51.9
3537      	06:18:41  	366.4  	-39.00	21    	22.8    	250   	21.4      	7.9       	7594      	-51.9
3538      	06:18:42  	366.3  	-39.00	22    	22.8    	250   	21.4      	7.9       	7596      	-51.9
3539      	06:18:43  	366.2  	-39.00	22    	22.8    	250   	21.4      	7.9       	7599      	-51.8
3540      	06:18:44  	366.0  	-39.00	22    	22.8    	250   	21.4      	7.9       	7601      	-51.8
3541      	06:18:45  	365.9  	-39.00	22    	22.8    	250   	21.4      	7.9       	7603      	-51.8
3542      	06:18:46  	365.8  	-39.10	22    	22.8    	250   	21.4      	7.9       	7606      	-51.8
3543      	06:18:47  	365.6  	-39.10	22    	22.8    	250   	21.4      	7.9       	7608      	-51.8
3544      	06:18:48  	365.5  	-39.10	22    	22.8    	250   	21.4      	7.9       	7611      	-51.7
3545      	06:18:49  	365.4  	-39.10	22    	22.8    	250   	21.4      	7.9       	7613      	-51.7
3546      	06:18:50  	365.3  	-39.10	23    	22.8    	250   	21.4      	7.9       	7615      	-51.7
3547      	06:18:51  	365.1  	-39.10	23    	22.8    	250   	21.4      	7.9       	7618      	-51.6
3548      	06:18:52  	365.0  	-39.20	23    	22.8    	250   	21.4      	7.9       	7620      	-51.7
3549      	06:18:53  	364.9  	-39.20	22    	22.8    	250   	21.4      	7.9       	7622      	-51.7
3550      	06:18:54  	364.8  	-39.20	22    	22.8    	250   	21.4      	7.9       	7625      	-51.8
3551      	06:18:55  	364.6  	-39.20	22    	22.9    	249   	21.4      	8.1       	7627      	-51.8
3552      	06:18:56  	364.5  	-39.20	23    	22.9    	249   	21.4      	8.1       	7629      	-51.8
3553      	06:18:57  	364.4  	-39.30	22    	22.9    	249   	21.4      	8.1       	7632      	-51.8
3554      	06:18:58  	364.3  	-39.30	22    	22.9    	249   	21.4      	8.1       	7634      	-51.8
3555      	06:18:59  	364.1  	-39.30	23    	23.0    	249   	21.5      	8.2       	7636      	-51.8
3556      	06:19:00  	364.0  	-39.30	23    	23.0    	249   	21.5      	8.2       	7639      	-51.8
3557      	06:19:01  	363.9  	-39.30	23    	23.0    	249   	21.5      	8.3       	7641      	-51.8
3558      	06:19:02  	363.8  	-39.40	23    	23.1    	249   	21.5      	8.4       	7644      	-51.8
3559      	06:19:03  	363.6  	-39.40	23    	23.1    	249   	21.5      	8.4       	7646      	-51.8
3560      	06:19:04  	363.5  	-39.40	23    	23.1    	249   	21.5      	8.4       	7648      	-51.7
3561      	06:19:05  	363.4  	-39.40	23    	23.1    	249   	21.5      	8.5       	7651      	-51.7
3562      	06:19:06  	363.3  	-39.40	23    	23.1    	249   	21.5      	8.5       	7653      	-51.7
3563      	06:19:07  	363.1  	-39.50	23    	23.2    	248   	21.6      	8.5       	7655      	-51.7
3564      	06:19:08  	363.0  	-39.50	23    	23.2    	248   	21.6      	8.6       	7657      	-51.7
3565      	06:19:09  	362.9  	-39.50	24    	23.2    	248   	21.5      	8.6       	7660      	-51.7
3566      	06:19:10  	362.8  	-39.50	24    	23.2    	248   	21.5      	8.7       	7662      	-51.6
3567      	06:19:11  	362.7  	-39.50	24    	23.3    	248   	21.6      	8.8       	7664      	-51.6
3568      	06:19:12  	362.5  	-39.50	24    	23.3    	248   	21.6      	8.8       	7667      	-51.6
3569      	06:19:13  	362.4  	-39.50	24    	23.3    	248   	21.6      	8.8       	7669      	-51.6
3570      	06:19:14  	362.3  	-39.60	24    	23.3    	248   	21.6      	8.8       	7671      	-51.6
3571      	06:19:15  	362.2  	-39.60	24    	23.4    	248   	21.6      	8.9       	7674      	-51.6
3572      	06:19:16  	362.1  	-39.60	24    	23.4    	248   	21.6      	8.9       	7676      	-51.6
3573      	06:19:17  	361.9  	-39.60	24    	23.4    	248   	21.6      	8.9       	7678      	-51.6
3574      	06:19:18  	361.8  	-39.60	24    	23.4    	248   	21.6      	8.9       	7680      	-51.6
3575      	06:19:19  	361.7  	-39.60	24    	23.4    	248   	21.6      	8.9       	7682      	-51.7
3576      	06:19:20  	361.6  	-39.70	24    	23.4    	248   	21.6      	8.9       	7684      	-51.7
3577      	06:19:21  	361.5  	-39.70	24    	23.4    	248   	21.6      	8.9       	7687      	-51.7
3578      	06:19:22  	361.4  	-39.70	24    	23.4    	248   	21.6      	8.9       	7689      	-51.7
3579      	06:19:23  	361.3  	-39.70	24    	23.4    	248   	21.6      	8.9       	7691      	-51.7
3580      	06:19:24  	361.2  	-39.70	24    	23.4    	248   	21.6      	8.9       	7693      	-51.6
3581      	06:19:25  	361.0  	-39.70	24    	23.4    	248   	21.6      	8.9       	7695      	-51.6
3582      	06:19:26  	360.9  	-39.80	25    	23.4    	248   	21.6      	8.9       	7697      	-51.6
3583      	06:19:27  	360.8  	-39.80	25    	23.4    	248   	21.6      	8.9       	7699      	-51.6
3584      	06:19:28  	360.7  	-39.80	25    	23.4    	248   	21.6      	8.9       	7701      	-51.6
3585      	06:19:29  	360.5  	-39.80	25    	23.4    	248   	21.6      	8.9       	7704      	-51.5
3586      	06:19:30  	360.4  	-39.80	25    	23.4    	248   	21.6      	8.9       	7707      	-51.5
3587      	06:19:31  	360.3  	-39.80	25    	23.4    	248   	21.6      	8.9       	7709      	-51.5
3588      	06:19:32  	360.1  	-39.90	25    	23.4    	248   	21.6      	8.9       	7712      	-51.5
3589      	06:19:33  	360.0  	-39.90	25    	23.4    	248   	21.6      	8.9       	7715      	-51.4
3590      	06:19:34  	359.9  	-39.90	25    	23.4    	248   	21.6      	8.9       	7717      	-51.4
3591      	06:19:35  	359.8  	-39.90	25    	23.4    	248   	21.6      	8.9       	7719      	-51.4
3592      	06:19:36  	359.6  	-39.90	25    	23.4    	248   	21.6      	8.9       	7722      	-51.4
3593      	06:19:37  	359.5  	-40.00	26    	23.4    	248   	21.6      	8.9       	7724      	-51.4
3594      	06:19:38  	359.4  	-40.00	26    	23.4    	248   	21.6      	8.9       	7726      	-51.4
3595      	06:19:39  	359.3  	-40.00	26    	23.4    	248   	21.6      	8.9       	7728      	-51.4
3596      	06:19:40  	359.2  	-40.00	26    	23.4    	248   	21.6      	8.9       	7730      	-51.4
3597      	06:19:41  	359.0  	-40.00	26    	23.4    	248   	21.6      	8.9       	7733      	-51.5
3598      	06:19:42  	358.9  	-40.00	26    	23.4    	248   	21.6      	8.9       	7735      	-51.5
3599      	06:19:43  	358.8  	-40.00	26    	23.4    	248   	21.6      	8.9       	7737      	-51.5
3600      	06:19:44  	358.7  	-40.00	26    	23.4    	248   	21.6      	8.9       	7739      	-51.5
3601      	06:19:45  	358.6  	-40.00	26    	23.4    	248   	21.6      	8.9       	7742      	-51.5
3602      	06:19:46  	358.5  	-40.10	26    	23.4    	248   	21.6      	8.9       	7744      	-51.5
3603      	06:19:47  	358.3  	-40.10	26    	23.4    	248   	21.6      	8.9       	7746      	-51.5
3604      	06:19:48  	358.2  	-40.10	26    	23.4    	248   	21.6      	8.9       	7748      	-51.5
3605      	06:19:49  	358.1  	-40.10	26    	23.4    	248   	21.6      	8.9       	7750      	-51.5
3606      	06:19:50  	358.0  	-40.10	26    	23.4    	248   	21.6      	8.9       	7753      	-51.4
